"id";"structures_id";"templates_id";"text";"mkdate";"chdate"
87;9;2;"<div><span>Zur Herstellung einer optimalen Lehr-Lernatmosphäre ist es wichtig, die Unterrichtsumgebung, in der die Zusammenarbeit <span>&nbsp;</span>in der Schule stattfindet, zu berücksichtigen. Denn sowohl die Räume mitsamt ihrer Ausstattung, die zur Verfügung stehen, als auch die zeitliche Einordnung des Unterrichts in den Schulalltag der Schüler*innen (und auch der Lehrkraft) oder die relative Zeit für Ihren Fachunterricht können Chancen und Grenzen für bestimmte Unterrichtsvorhaben darstellen. Im Rahmen Ihrer Unterrichtsplanung gilt es deshalb, diese Chancen und Grenzen z.B. im Zusammenhang mit Ihren Methoden- und Medienentscheidungen oder hinsichtlich eventueller Interaktionen mit individuellen Voraussetzungen (Motivation, etc.) möglichst genau zu analysieren.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 15:47:24"
88;7;2;"<div><span>Die Zusammensetzung der Klasse bezieht sich auf die Zusammensetzung der Schüler*innenschaft. Hat diese Zusammensetzung einen Einfluss auf die Schulleistung (über den Einfluss der gleichen Merkmale auf der Ebene der Individuen selbst), wird in der empirischen Bildungsforschung von Kompositionseffekten gesprochen. Viele dieser Effekte, die bisher untersucht wurden, hängen dabei mit der sozialen, ethnischen oder leistungsbezogenen Komposition der Schüler*innenschaft zusammen.</span></div>

<div>&nbsp;</div>

<div><span>Empirische Befunde zeigen, dass insbesondere die leistungsbezogene Zusammensetzung einer Klasse einen Einfluss auf die Schulleistungen hat. Während die die soziale Zusammensetzung zumindest einen anteiligen Effekt auf die Schulleistung hat, scheint die ethnische Zusammensetzung allerdings keinen direkten Einfluss zu haben. Dennoch kann aber auch die Berücksichtigung dieses Aspekts von Bedeutung für einen Unterricht sein, der von der Vielfalt der Schüler*innenschaft profitieren soll.</span></div>

<div>&nbsp;</div>

<div><span>Tipp: Das Vorliegen von Kompositionseffekten wird über die Erwartungshaltung von Lehrkräften (Pygmalion-Effekt: selbsterfüllende Prophezeiung), die normative Kultur und Vergleichsprozesse innerhalb von Schüler*innengruppen (Peer-Effekte) sowie das Vorhandensein von ausreichend materiellen und finanziellen Ressourcen, elterlichen Engagements und guten Personals an Schulen zu erklären versucht. Vertrauen Sie deshalb nicht einfach auf Ihre Alltagsannahmen, weil sie die Gefahr von Vorurteilen und Stereotypen bergen, sondern überdenken Sie auch immer Ihre eigenen Vorannahmen bei gleichzeitig möglichst wertfreier und lernbezogener Beschreibungen der Zusammensetzung der Klasse. Sich über diese möglichen Faktoren Gedanken zu machen, kann dabei helfen, einen angemessenen Zugang zur Klassenkomposition zu finden und nur die Aspekte zu vertiefen, die tatsächlich für die Planung von Relevanz sind.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 17:18:38"
89;10;2;"<span>Die Institution Schule richtet bestimmte Erwartungen an den Unterricht („normative Erwartungsstruktur“), die Sie als Lehrkraft erfüllen müssen. Diese Erwartungen sollen dazu beitragen, das tatsächliche Verhalten der Mitglieder dieser Institution in bestimmten Bereichen zu regeln. Vor allem für den Unterricht gibt es dabei sehr viele rahmengebende Erwartungen, die zum Teil auch in Dokumenten gebündelt sind und die bei der Unterrichtsplanung zu berücksichtigen sind. Zu diesen Erwartungen zählen in der jeweiligen Schule geltende Werte und Normen, Leitbilder (z.B. Schule der Vielfalt, etc.), die Schulordnung, Schularbeitspläne, das Schulklima oder Einflüsse auf den Unterricht durch schulinterne Gruppierungen (z.B. Streitschlichter*innen, AGs, etc.). Für die Planung des Unterrichts sind allerdings nicht immer alle Erwartungen von Relevanz, sondern lediglich die lehr-lernbereichsbedeutsamen, die im engen Zusammenhang mit Ihren weiteren Planungsentscheidungen stehen.</span>";"2021-07-19 15:30:20";"2021-07-19 15:50:42"
90;14;2;"<div><span>Dem Großteil unseres Verhaltens liegt Motivation zugrunde. Motiviert ist Verhalten dann, wenn eine Person durch dieses Verhalten einen bestimmten Zweck verfolgt.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Vermutlich ist Ihnen schon aufgefallen, dass weder Sie selbst noch Lernende immer motiviert sind. Motivation ist abhängig von der Befriedigung der zentralen menschlichen Bedürfnisse nach Autonomie, Kompetenz und sozialer Eingebundenheit (Zugehörigkeit; Deci &amp; Ryan, 1991). Je autonomer, kompetenter und zugehöriger wir uns fühlen, desto motivierter ist unser Verhalten im Allgemeinen.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Motiviertes Verhalten kann selbst- oder fremdbestimmt sein – oder auch dazwischenliegen. Wenn Verhalten besonders stark von außen (über die soziale Eingebundenheit – und das bedeutet zum Beispiel den zu erreichenden Zweck oder dessen Folge, etwa eine Belohnung) kontrolliert wird, spricht man von extrinsisch motiviertem Verhalten bzw. <strong>extrinsischer Motivation</strong>. Ist Verhalten dagegen nicht von außen motiviert, liegt <strong>intrinsische Motivation</strong> vor (etwa dann, wenn das Verhalten selbst Freude bereitet; s. auch Interesse). In der Praxis sind diese beiden Formen der Motivation manchmal schwer zu trennen, aber beide sind bedeutsam für den Unterricht. Deshalb muss bei der Unterrichtplanung präzise festgestellt werden, wie lernbereichsspezifisch die Lernenden bereits motiviert sind und inwieweit sich die Lernenden durch die jeweiligen Ziele, Themen, Methoden und Medien motivieren lassen.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:43:18"
91;13;2;"<div><span>Unter allen Personenmerkmalen sagt das bereichsspezifische Vorwissen die Leistung von Schüler*innen am stärksten vorher – sogar stärker als Intelligenz. Während eine niedrigere Intelligenz zumindest teilweise durch breites Wissen ausgeglichen werden kann, ist dies andersherum nicht so einfach möglich: Fehlendes Wissen kann nicht ohne Weiteres durch eine höhere Intelligenz ausgeglichen werden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Stellen Sie sich Wissen wie ein Netzwerk vor. Dann ergeben sich umso mehr Anknüpfungspunkte für neue Informationen, je mehr Wissen bereits vorhanden ist. Deshalb lässt sich grundsätzlich festhalten: Je mehr eine Person schon weiß, desto mehr versteht sie und desto mehr neues Wissen kann sie aufbauen. Aus diesem Grund ist insbesondere dann eine hohe Lernleistung zu erwarten, wenn Schüler*innen bereits über ein großes Domänenwissen verfügen (damit ist das Wissen innerhalb eines Inhaltsgebiets gemeint, z.B. in der Physik, im Schach oder im Fußball). Vorwissen kann allerdings auch problematisch sein. Das ist etwa dann der Fall, wenn es „kompartmentalisiert“ vorliegt, relevantes Wissen also getrennt abgespeichert wurde und deshalb Querverbindungen zwischen den Inhalten nicht erkannt werden. Ein anderes Hindernis können naive Konzepte darstellen, also eigene Vorstellungen von der Welt, die mit dem neuen Lerninhalt unvereinbar sind.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Insgesamt ist ein Unterricht, der das Vorwissen von Schüler*innen berücksichtigt, lernwirksamer, da er die Anbindung von neuen Lerninhalten an bestehende Wissenselemente ermöglicht. Eine solche Möglichkeit besteht allerdings nur, wenn das Vorwissen der Lernenden schon für die Unterrichtsplanung diagnostiziert wurde und die weiteren Planungsentscheidung darauf ausgerichtet werden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Um das Vorwissen präzise feststellen zu können, ist es notwendig, ein Verständnis davon zu haben, was genau der Ausdruck „Vorwissen“ bedeutet: Mit Vorwissen ist all das strukturierte Wissen einer Person gemeint, das bereits vor dem Lernprozess, den Sie anstoßen möchten, vorhanden ist, und das für diesen Prozess zur Verfügung steht, wenn es aktiviert wird. Dabei kann Vorwissen bewusst oder unbewusst und inhaltlich in verschiedenen Formen vorliegen. Es wird zwischen deklarativem (wissen was), prozeduralem (wissen wie) und konditionalem (wissen wo und warum) Vorwissen unterschieden. Diese jeweiligen Vorwissensformen sollten in Abhängigkeit von den Lernzielen und dem Lerninhalt analysiert werden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Für die Unterrichtsplanung bedeutet die Analyse von Vorwissen also</span></div>

<ul>
	<li><span><span>d</span></span><span>ie Klärung von deklarativem, prozeduralem und konditionalem Vorwissen bei den Lernenden, das für das Unterrichtsthema relevant ist und Anknüpfungspunkte bietet,</span></li>
	<li><span>die Berücksichtigung von unbewusstem Vorwissen, das auch nicht ohne Weiteres versprachlicht werden kann,</span></li>
	<li><span>das Aufdecken von Wissensmängeln und die genauere Analyse, in welcher Hinsicht sie bestehen und wie weit sie zurückgehen, um dem Risiko zu begegnen, dass neue Inhalte gar nicht erst verstanden werden, weil den Lernenden Grundlagen fehlen,</span></li>
	<li><span>das Aufdecken von naiven Vorkonzepten der Lernenden, um diese gemeinsam reflektieren und mit wissenschaftlichen Konzepten vergleichen zu können, und</span></li>
	<li><span>das Aufdecken von kompartmentalisiertem Vorwissen, um im Unterricht Verbindungen zwischen bisher voneinander getrennt abgespeicherten Wissensbereichen schlagen zu können.</span></li>
</ul>
";"2021-07-19 15:30:20";"2021-07-19 19:42:24"
92;11;2;"<div><span>Für die Schulformen, Fächer, und Klassenstufen spezifizierte Lehrpläne (Kerncurricula) enthalten Informationen zu den Lernzielen (Kompetenz), Inhaltsfeldern und didaktische Hinweise in Form von beispielhaften Aufgaben. Als Produkt einer Lehrplankommission der jeweiligen Bundesländer sind Lehrpläne verbindlich, weshalb deren Vorgaben eine zentrale Voraussetzung für die Planungsbereiche Intentionalität und Inhalt darstellen, die bei der Planung von Unterricht nicht übersehen werden darf. Ergänzend zu diesen Vorgaben sollten Sie auch die Bildungsstandards für das Fach Mathematik für die jeweilige Schulstufe sowie Ihren jeweiligen schulinternen Lehrplan berücksichtigen, in dem Sie erste Konkretisierungen der Kompetenzvorgaben unter den standortspezifischen Bedingungen finden.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 17:19:57"
93;15;2;"<div><span>Mit Interesse wird die emotionale, motivationale oder kognitive Beziehung zwischen einer Person und einem Gegenstand bezeichnet, die sich durch bestimmte Merkmale auszeichnet: Die Interessenhandlung wird von positiven emotionalen Zuständen begleitet und der Interessengegenstand wird von der Person in besonderem Maße wertgeschätzt. Diese Wertschätzung beruht auf der Identifikation mit dem Gegenstand und steht in enger Verbindung zum Selbstkonzept der Person.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Für das Lernen ist Interesse insofern bedeutsam, als dass interessierte Schüler*innen das eigene Wissen über den Interessengegenstand ausbauen möchten. Interesse hängt dabei eng mit den Schulleistungen in den Fächern zusammen. Vor allem dann, wenn die Lernsituation nicht so stark von außen kontrolliert wird und sich Lernende als kompetent, selbstbestimmt und sozial eingebunden fühlen, besteht die Chance, dem eigenen Interesse zu folgen oder es zu entwickeln.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Für die Unterrichtsplanung ist es erforderlich, die bereichsspezifischen Interessen der Lernenden zu kennen, die mit dem Lerngegenstand zusammenhängen, um einen Unterricht planen zu können, der diesen Interessen entspricht.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:42:48"
94;18;2;"<div><span>Hinsichtlich des Arbeits- und Lernverhaltens von Schüler*innen gibt es eine Vielzahl von Aspekten, die während der Unterrichtsplanung betrachtet werden können, um die Lernwirksamkeit des Unterrichts zu erhöhen:</span></div>

<div><span>&nbsp;</span></div>

<div><strong><span>Aufmerksamkeit und Konzentration</span></strong><span> (Handlungskontrolle): Bei der Unterrichtsplanung muss eingeschätzt werden, wie aufmerksam und konzentriert die Lernenden normalerweise arbeiten und lernen bzw. wie deren Aufmerksamkeits- und Konzentrationsfähigkeit in Bezug auf die zu wählenden Ziele, Themen, Methoden und Medien wahrscheinlich ausfallen mag. Aus dieser Einschätzung gilt es abzuleiten, wie die Aufmerksamkeit und Konzentration der Lernenden durch den geplanten Unterricht weiter gefördert werden können.</span></div>

<div><span>&nbsp;</span></div>

<div><strong><span>Metakognitive Kompetenzen</span></strong><span> (das eigene Lernen planen, überwachen und regulieren): Metakognition ist ein Begriff, der das Wissen über und die Fähigkeit beschreibt, eigene Denkvorgänge planen, überwachen und regulieren zu können. Um Lernstrategien angemessen einsetzen zu können, müssen Lernende über metakognitive Kompetenzen verfügen, also das eigene Lernen planen, überwachen und regulieren können. Für die Unterrichtsplanung ist es wichtig, dass Sie um die metakognitiven Kompetenzen der Lernenden wissen, um falschen Erwartungen an den Lernerfolg vorzubeugen.</span></div>

<div><span>&nbsp;</span></div>

<div><strong><span>Lernstile, Lerngewohnheiten und Lernstrategien</span></strong><span>: Lernstile sind Muster im Lernverhalten der Lernenden, die den individuellen Lernprozess themenunabhängig prägen, beispielsweise die Tiefe der Auseinandersetzung mit Lerngegenständen. Unter Lerngewohnheiten lassen sich alle Merkmale der Lernsituation zusammenfassen, beispielsweise das Bedürfnis nach Ruhe beim Lernen. Lernstrategien schließlich sind Handlungspläne zur Steuerung des eigenen Lernverhaltens. Diese Strategien, zu denen zum Beispiel Organisations- oder Wiederholungsstrategien zählen, werden häufig bewusst von den Lernenden angewendet mit dem Ziel, den eigenen Lernprozess zu verbessern. Für eine solche Anwendung ist es allerdings notwendig, dass die Lernenden das eigene Lernen planen, überwachen und regulieren können, also über metakognitive Kompetenzen verfügen, und Sie wissen, wie diese Kompetenzen durch den zu planenden Unterricht aktiviert oder gefördert werden können.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Das Wissen über das eigene Arbeits- und Lernverhalten, insbesondere über die eigenen Lernstrategien direkt bei den Lernenden zu erfragen ist allerdings selten zielführend. Stattdessen sollten Sie das Lernverhalten der Lernenden beobachten und durch die Beantwortung von indirekten Fragen Informationen zur Handlungskontrolle, zu Lernstilen, zu Lerngewohnheiten und zu Lernstrategien sammeln. Mögliche Fragen sind:</span></div>

<ul>
	<li><span>„Wie viel Arbeitszeit wird aufgewendet?“</span></li>
	<li><span>„Wer kontrolliert die Arbeitszeit?“</span></li>
	<li><span>„Wie viel Zeit wird während der Arbeitszeit tatsächlich gearbeitet?“</span></li>
	<li><span>„Wie konzentriert wird gearbeitet?“</span></li>
	<li><span>„Wie effektiv wird während der Arbeitszeit tatsächlich gearbeitet?“</span></li>
</ul>
";"2021-07-19 15:30:20";"2021-07-19 19:44:31"
95;17;2;"<div><span>Innerhalb der psychomotorischen Lernvoraussetzungen wird insbesondere die psychomotorische Reife der Schüler*innen hinsichtlich der für den jeweiligen Unterricht relevanten Aspekte analysiert und dokumentiert, um den Unterricht hierauf abstimmen zu können. Die individuellen psychomotorischen Lernvoraussetzungen beinhalten einerseits die Empfindungen, das Erleben und die Wahrnehmung, die mit dem geplanten Unterricht einhergehen werden, andererseits die für das Unterrichtsvorhaben notwendige Grob- und Feinmotorik sowie die körperliche Verfassung der Schüler*innen im Allgemeinen. Für beide Aspekte ist von Bedeutung, inwieweit sie lern- und schulrelevant sowie von den Schüler*innen automatisiert sind.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:43:40"
96;21;2;"<div><span>Grobziele beschreiben die Ergebnisse von Lernprozessen mit eindeutigeren Begriffen, die mögliche Interpretationen der jeweiligen Ziele eingrenzen. Dabei haben diese Ziele fachliche Bezüge und sind in den fachlichen Teilen der Kerncurricula zu finden, in denen sie vor allem in Form von Kompetenzen vorgegeben werden. Ein beispielhaftes Ziel, das eine Konkretisierung des Richtzielbeispiels sein könnte, wäre: „Die Schüler*innen „stellen Zahlen im Zehnersystem dar.“ Auch wenn sich in diesen Zielen ein genaueres Endverhalten der Lernenden andeutet, sind sie immer noch so abstrakt gehalten, dass sie sich nicht für die detaillierte Planung einzelner Sequenzen Ihres Unterrichts eignen. Deshalb besteht ihre Funktion auch eher in der Grobplanung Ihres Unterrichts für mittelfristige Planungshorizonte, zum Beispiel für einen Jahrgang, ein Halbjahr, eine Unterrichtseinheit oder – als übergreifendes Ziel – eine Unterrichtsstunde.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:45:36"
97;20;2;"<div><span>Richtziele sind hoch abstrakte Ziele, die Ergebnisse von Lernprozessen mit umfassenden und unspezifischen Begriffen beschreiben. Einen fachlichen Bezug haben diese Ziele nicht. Sie finden diese Ziele in der Regel im Richtlinienteil Ihrer jeweiligen Kerncurricula. Ein Beispiel für ein solches Richtziel wäre etwa: „Die Schüler*innen entwickeln ein tragfähiges Zahlen- und Mengenverständnis.“ Die hauptsächliche Funktion dieser Ziele besteht darin, die weltanschaulichen bzw. bildungstheoretischen Grundlagen für die Lernzielerstellung, und zwar bezogen auf längerfristige Planungshorizonte, also die gesamte Schullaufbahn, eine Schulform oder eine Schulstufe, zu erarbeiten.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:45:16"
98;23;2;"<div><span>Diese Perspektive ist im Schwerpunkt eine fachwissenschaftliche, die auf die Frage zielt, was im Unterricht thematisiert werden soll. Zur Beantwortung dieser Frage stellen Sie unter Rückgriff auf entsprechende fachwissenschaftliche Literatur den zentralen mathematischen Inhalt des geplanten Unterrichts unter angemessener Verwendung von mathematischer Fachsprachedar. Diese Darstellung bezieht sich auf den größeren fachwissenschaftlichen Zusammenhang, in dem der Inhalt steht und die zentralen thematischen Elemente wie zum BeispielBegriffe, Definitionen oder Sätze oder Verfahren undden Zusammenhang dieser Elemente Da Inhalte zum Teil hochgradig komplex sind und eine Auswahl der darzustellenden Sachverhalte schwerfallen könnte, gilt es, die Sachanalyse in Verbindung mit den Zielen des Unterrichts und konkreten Fragestellungen, die die Besprechung der Inhalte im Unterricht leiten sollen, zu denken.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:46:41"
99;22;2;"<div><span>Feinziele sind die konkretesten Ziele. Anders als Richt- und Grobziele können sie nicht mehr den Kerncurricula entnommen werden, sondern müssen von Ihnen für jede Unterrichtsstunde und -sequenz neu formuliert werden. Dabei ist die Formulierung mithilfe von sogenannten Beobachtungsbegriffen, die ein sinnlich wahrnehmbares Verhalten beschreiben, so konkret, dass diese Ziele die Möglichkeit bieten, nicht beobachtbare Lernprozesse oder -ergebnisse präzise zu beschreiben und sie beobachtbar zu machen (Operationalisierung). In der Regel werden solche Lernzieloperationalisierungen dadurch vorgenommen, dass drei Komponenten bei der Feinzielformulierung berücksichtigt werden: Das genaue Endverhalten der Lernenden wird beschrieben, die Bedingungen, unter denen es gezeigt wird, werden benannt, und ein Maßstab, an dem die Qualität des gezeigten Endverhaltens festgemacht werden kann, wird bestimmt. Ein Beispiel – wiederum zur Konkretisierung des Grobzielbeispiels – wäre: „Die Schüler*innen wiederholen das geschickte Zählen unübersichtlicher Mengen und das Prinzip des Bündelns, indem sie die Gegenstände der Zählgläser zu vollen 10er Haufen bündeln und übrig gebliebene Gegenstände als Einer auffassen und notieren.“ Aufgrund ihres Grades an Konkretheit eignen sich diese Ziele für kurzfristige Planungshorizonte, also die Feinplanung einer Unterrichtsstunde oder -sequenz.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:45:58"
100;24;2;"<div><span>Im Kern zielt die (fach-)didaktische Analyse auf die begründete Auswahl und Strukturierung von Inhalten. Allerdings lautet die übergreifende Frage – anders als bei der Sachanalyse – nun, wie die Lernenden durch die Auswahl von Inhalten und der Anordnung von inhaltlichen Elementen bei der Lernzielerreichung bestmöglich unterstützt werden können. In Ihrer Unterrichtsplanung müssen Sie deshalb prüfen, ob die Beschäftigung mit den zu wählenden Inhalten einen besonderen Beitrag zur Erreichung der geplanten Lernziele bietet. In der didaktischen Analyse begründen Sie also die Wahl und Strukturierung Ihres Themas und konkretisieren und begründen den von Ihnen gewählten unterrichtlichen Zugang. Dafür beziehen Sie konkret unter anderem die formulierten Ziele auf das Kerncurriculum und begründen die didaktische Rekonstruktion des Unterrichtsgegenstandes. Insbesondere werden in der didaktischen Analyse weiterhin die für den Unterricht geplanten Aufgaben in Bezug auf ihr<span>&nbsp; </span>mathematikdidaktisches Potenzial für das Erreichen Ihrer Ziele für die Unterrichtsstunde analysiert und begründet. Ebenfalls wird in der didaktischen Analyse begründet, an welchen Grundvorstellungen der didaktische Zugang orientiert ist und welche didaktischen Prinzipien berücksichtigt werden. Weiterhin sind in der didaktischen Analyse Möglichkeiten zur Differenzierung in der Unterrichtsstunde darzustellen und zu begründen. Die didaktische Analyse muss in enger Vernetzung mit methodischen Überlegungen, der Sachanalyse und der Lernausgangslage der Lerngruppe gedacht werden. </span></div>

<div><span>(vgl. Fachnetz Mathematik der Universität Vechta, Handreichung zur Praxisphase im Fach Mathematik, 2020)</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:47:04"
101;25;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
102;26;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
103;27;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
104;28;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
105;29;2;"<div><span>Um eine informierte Entscheidung für oder gegen den Einsatz von Medien treffen zu können, hilft es, sich einen Überblick über die wesentlichen Eigenschaften der in Frage kommenden Medien zu verschaffen (Tulodziecki, Herzig &amp; Grafe, 2019):</span></div>

<ul>
	<li><strong><span>Codierungsarten</span></strong><span>: z.B. abbildhaft (ikonisch) (objektgetreu oder schematisch; nicht-inszeniert oder inszeniert) oder symbolisch (verbal oder nicht-verbal)</span></li>
	<li><strong><span>angesprochene Sinnesmodalitäten</span></strong><span>: z.B. auditiv, visuell, (statisch oder dynamisch; zwei- oder dreidimensional), audiovisuell; taktil (Bewegungs- und Koordinationsfähigkeit)</span></li>
	<li><strong><span>Darstellungsform</span></strong><span>: ergibt sich aus Codierungsarten und angesprochenen Sinnesmodalitäten (z.B. symbolisch-verbal und visuell-statisch: schriftlicher Text; abbildhaft-objektgetreu und auditiv: aufgezeichneter Originalton; abbildhaft-schematisch und visuell-dynamisch: Animation)</span></li>
	<li><strong><span>Gestaltungstechniken</span></strong><span>: bei filmischen Darstellungen z.B. die Perspektive, Kamerabewegung, Montagen, der Schnitt, die Tongestaltung, etc.</span></li>
	<li><strong><span>Ablaufformen</span></strong><span>: z.B. lineare vs. nicht-lineare Abläufe, ruhend vs. bewegt, responsiv, etc.</span></li>
	<li><strong><span>Gestaltungsart</span></strong><span>: ergibt sich aus Darstellungsformen mit einer Medienart (z.B. Radionachrichten, Fernsehfilm, Computersimulation, Videoclip, Webseite, etc.)</span></li>
</ul>

<div><span>Zusammengenommen ergibt sich aus der Darstellung der Medieneigenschaften ein Medienprofil.</span></div>

<div>&nbsp;</div>

<div><span><em>Tipp</em>: Schon bevor Sie über bestimmte Medien nachdenken, können Sie ein solches Medienprofil anfertigen, um sich selbst zu verdeutlichen, welche Medieneigenschaften für den geplanten Unterricht eigentlich relevant sind. Anschließend können Sie sich gezielt auf die Suche nach passenden Medien machen, die diesem Profil entsprechen.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 19:49:10"
106;34;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
107;30;2;"<span>Im Anschluss an die Beschreibung der Medien wird die Auswahl begründet, indem die Funktionen und antizipierte Wirkungen der Medien für den Unterricht sowie Zusammenhänge mit den anderen Planungsbereichen dargestellt werden. </span>";"2021-07-19 15:30:20";"2021-07-19 19:49:37"
108;35;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
109;32;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
110;33;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
111;36;2;"";"2021-07-19 15:30:20";"2021-07-19 15:30:20"
112;37;2;"<div><span>Zur Beschreibung der situativen Voraussetzungen einer Einzelstunde gehört auch die Verortung der einzelnen Stunde im inhaltlichen Rahmen der Unterrichtseinheit, in die die Stunde gebettet ist. Diese Verortung, die auch Verweise auf bereits durchgeführte oder für die Zukunft geplante Einheiten umfasst, liefert wichtige Hinweise für viele Planungsentscheidungen in allen anderen Planungsbereichen, z.B. für die Beschreibung des Vorwissens (individuelle Voraussetzungen) und die Zielhierarchie (Intentionalität).</span></div>

<div><span>&nbsp;</span></div>

<div><span>Tipp: Die Stellung der Stunde in der Unterrichtseinheit und der Aspekt der Lehrplanvorgaben (situative Voraussetzungen) hängen für manche Unterrichtsvorhaben sehr eng miteinander zusammen.</span></div>
";"2021-07-19 15:30:20";"2021-07-19 17:28:47"
113;-2;3;"<span>Bevor Sie mit der Strukturplanung beginnen können, müssen Sie die grundlegenden Informationen (Schulform, Klassenstufe, Klassenstärke, Fach, etc.) zu dem Unterricht, den Sie planen, eingeben. Diese Informationen helfen Ihnen dabei, die Rahmenbedingungen Ihrer Stunde abzustecken und Ihre Planung im Plug-in außerdem schnell wiederzufinden. Achten Sie darauf, die Unterrichtsplanung vollständig zu anonymisieren, um die Persönlichkeit der Schüler*innen zu schützen und sicherzustellen, dass sämtliche Bestimmungen des Datenschutzes eingehalten werden.</span>";"2021-07-19 15:34:51";"2021-07-19 15:42:04"
